Date,Market_Freight_Rate_USD_per_Tonne
2024-07-18 08:14:54,14.93
2024-07-18 10:10:36,15.22
2024-07-18 12:06:17,15.1
2024-07-18 14:01:59,14.88
2024-07-18 15:57:40,15.14
2024-07-18 17:53:22,14.67
2024-07-18 19:49:03,15.18
2024-07-18 21:44:45,14.59
2024-07-18 23:40:26,15.12
2024-07-19 01:36:08,15.09
2024-07-19 03:31:49,14.79
2024-07-19 05:27:31,15.16
2024-07-19 07:23:12,15.52
2024-07-19 09:18:54,14.5
2024-07-19 11:14:35,15.29
2024-07-19 13:10:17,15.34
2024-07-19 15:05:58,14.82
2024-07-19 17:01:40,15.23
2024-07-19 18:57:21,14.8
2024-07-19 20:53:03,15.41
2024-07-19 22:48:44,13.81
2024-07-20 00:44:26,15.46
2024-07-20 02:40:07,14.44
2024-07-20 04:35:49,14.92
2024-07-20 06:31:30,14.56
2024-07-20 08:27:12,15.48
2024-07-20 10:22:53,14.79
2024-07-20 12:18:35,14.67
2024-07-20 14:14:16,15.33
2024-07-20 16:09:58,15.18
2024-07-20 18:05:39,14.75
2024-07-20 20:01:21,14.49
2024-07-20 21:57:03,14.43
2024-07-20 23:52:44,15.39
2024-07-21 01:48:26,15.03
2024-07-21 03:44:07,14.93
2024-07-21 05:39:49,15.06
2024-07-21 07:35:30,14.08
2024-07-21 09:31:12,14.73
2024-07-21 11:26:53,14.74
2024-07-21 13:22:35,15.25
2024-07-21 15:18:16,14.27
2024-07-21 17:13:58,15.28
2024-07-21 19:09:39,15.58
2024-07-21 21:05:21,14.17
2024-07-21 23:01:02,14.87
2024-07-22 00:56:44,15.04
2024-07-22 02:52:25,15.18
2024-07-22 04:48:07,13.97
2024-07-22 06:43:48,14.97
2024-07-22 08:39:30,14.75
2024-07-22 10:35:11,14.72
2024-07-22 12:30:53,15.66
2024-07-22 14:26:34,14.75
2024-07-22 16:22:16,15.02
2024-07-22 18:17:57,14.79
2024-07-22 20:13:39,14.93
2024-07-22 22:09:20,15.06
2024-07-23 00:05:02,15.17
2024-07-23 02:00:43,14.5
2024-07-23 03:56:25,14.87
2024-07-23 05:52:06,14.89
2024-07-23 07:47:48,14.15
2024-07-23 09:43:29,14.43
2024-07-23 11:39:11,15.17
2024-07-23 13:34:53,14.63
2024-07-23 15:30:34,15.86
2024-07-23 17:26:16,15.2
2024-07-23 19:21:57,14.99
2024-07-23 21:17:39,15.42
2024-07-23 23:13:20,15.12
2024-07-24 01:09:02,14.86
2024-07-24 03:04:43,14.22
2024-07-24 05:00:25,15.06
2024-07-24 06:56:06,15.35
2024-07-24 08:51:48,14.55
2024-07-24 10:47:29,14.06
2024-07-24 12:43:11,14.36
2024-07-24 14:38:52,15.49
2024-07-24 16:34:34,14.82
2024-07-24 18:30:15,15.37
2024-07-24 20:25:57,14.8
2024-07-24 22:21:38,14.59
2024-07-25 00:17:20,15.62
2024-07-25 02:13:01,14.62
2024-07-25 04:08:43,14.67
2024-07-25 06:04:24,14.95
2024-07-25 08:00:06,14.65
2024-07-25 09:55:47,15.08
2024-07-25 11:51:29,14.94
2024-07-25 13:47:10,14.96
2024-07-25 15:42:52,14.52
2024-07-25 17:38:33,14.1
2024-07-25 19:34:15,14.43
2024-07-25 21:29:56,14.47
2024-07-25 23:25:38,14.88
2024-07-26 01:21:19,14.42
2024-07-26 03:17:01,14.16
2024-07-26 05:12:42,14.28
2024-07-26 07:08:24,14.9
2024-07-26 09:04:06,15.02
2024-07-26 10:59:47,14.54
2024-07-26 12:55:29,14.58
2024-07-26 14:51:10,14.99
2024-07-26 16:46:52,14.81
2024-07-26 18:42:33,15.22
2024-07-26 20:38:15,14.68
2024-07-26 22:33:56,14.41
2024-07-27 00:29:38,15.16
2024-07-27 02:25:19,14.6
2024-07-27 04:21:01,14.41
2024-07-27 06:16:42,15.08
2024-07-27 08:12:24,15.3
2024-07-27 10:08:05,14.79
2024-07-27 12:03:47,14.32
2024-07-27 13:59:28,15.33
2024-07-27 15:55:10,14.87
2024-07-27 17:50:51,14.81
2024-07-27 19:46:33,14.56
2024-07-27 21:42:14,15.17
2024-07-27 23:37:56,14.28
2024-07-28 01:33:37,14.22
2024-07-28 03:29:19,15.46
2024-07-28 05:25:00,14.35
2024-07-28 07:20:42,15.08
2024-07-28 09:16:23,15.25
2024-07-28 11:12:05,14.78
2024-07-28 13:07:46,14.35
2024-07-28 15:03:28,14.95
2024-07-28 16:59:09,15.26
2024-07-28 18:54:51,14.84
2024-07-28 20:50:32,14.4
2024-07-28 22:46:14,14.82
2024-07-29 00:41:56,14.12
2024-07-29 02:37:37,14.29
2024-07-29 04:33:19,14.57
2024-07-29 06:29:00,14.7
2024-07-29 08:24:42,14.2
2024-07-29 10:20:23,14.78
2024-07-29 12:16:05,14.88
2024-07-29 14:11:46,14.59
2024-07-29 16:07:28,13.81
2024-07-29 18:03:09,14.72
2024-07-29 19:58:51,15.4
2024-07-29 21:54:32,14.86
2024-07-29 23:50:14,14.68
2024-07-30 01:45:55,14.51
2024-07-30 03:41:37,14.89
2024-07-30 05:37:18,14.74
2024-07-30 07:33:00,14.94
2024-07-30 09:28:41,14.22
2024-07-30 11:24:23,14.7
2024-07-30 13:20:04,14.47
2024-07-30 15:15:46,14.8
2024-07-30 17:11:27,13.88
2024-07-30 19:07:09,14.5
2024-07-30 21:02:50,14.87
2024-07-30 22:58:32,14.94
2024-07-31 00:54:13,14.62
2024-07-31 02:49:55,13.77
2024-07-31 04:45:36,14.89
2024-07-31 06:41:18,15.27
2024-07-31 08:36:59,14.3
2024-07-31 10:32:41,14.46
2024-07-31 12:28:22,14.96
2024-07-31 14:24:04,14.97
2024-07-31 16:19:46,15.07
2024-07-31 18:15:27,15.04
2024-07-31 20:11:09,14.02
2024-07-31 22:06:50,14.44
2024-08-01 00:02:32,14.86
2024-08-01 01:58:13,14.58
2024-08-01 03:53:55,14.76
2024-08-01 05:49:36,14.56
2024-08-01 07:45:18,14.44
2024-08-01 09:40:59,14.51
2024-08-01 11:36:41,14.16
2024-08-01 13:32:22,14.32
2024-08-01 15:28:04,14.58
2024-08-01 17:23:45,14.59
2024-08-01 19:19:27,14.84
2024-08-01 21:15:08,14.5
2024-08-01 23:10:50,15.28
2024-08-02 01:06:31,15.08
2024-08-02 03:02:13,14.39
2024-08-02 04:57:54,14.67
2024-08-02 06:53:36,15.07
2024-08-02 08:49:17,14.33
2024-08-02 10:44:59,14.29
2024-08-02 12:40:40,15.11
2024-08-02 14:36:22,14.87
2024-08-02 16:32:03,15.02
2024-08-02 18:27:45,14.72
2024-08-02 20:23:26,14.49
2024-08-02 22:19:08,14.05
2024-08-03 00:14:49,14.62
2024-08-03 02:10:31,15.06
2024-08-03 04:06:12,15.07
2024-08-03 06:01:54,15.0
2024-08-03 07:57:35,14.88
2024-08-03 09:53:17,15.45
2024-08-03 11:48:59,13.95
2024-08-03 13:44:40,14.66
2024-08-03 15:40:22,14.19
2024-08-03 17:36:03,15.19
2024-08-03 19:31:45,14.35
2024-08-03 21:27:26,14.97
2024-08-03 23:23:08,14.39
2024-08-04 01:18:49,14.72
2024-08-04 03:14:31,14.5
2024-08-04 05:10:12,14.54
2024-08-04 07:05:54,14.68
2024-08-04 09:01:35,14.92
2024-08-04 10:57:17,14.5
2024-08-04 12:52:58,14.9
2024-08-04 14:48:40,14.96
2024-08-04 16:44:21,14.38
2024-08-04 18:40:03,15.3
2024-08-04 20:35:44,14.85
2024-08-04 22:31:26,14.37
2024-08-05 00:27:07,14.77
2024-08-05 02:22:49,14.94
2024-08-05 04:18:30,14.76
2024-08-05 06:14:12,14.61
2024-08-05 08:09:53,13.15
2024-08-05 10:05:35,14.14
2024-08-05 12:01:16,14.8
2024-08-05 13:56:58,14.13
2024-08-05 15:52:39,14.73
2024-08-05 17:48:21,14.88
2024-08-05 19:44:02,14.48
2024-08-05 21:39:44,13.82
2024-08-05 23:35:25,14.23
2024-08-06 01:31:07,14.78
2024-08-06 03:26:49,15.01
2024-08-06 05:22:30,13.67
2024-08-06 07:18:12,14.54
2024-08-06 09:13:53,13.92
2024-08-06 11:09:35,14.54
2024-08-06 13:05:16,14.44
2024-08-06 15:00:58,15.45
2024-08-06 16:56:39,14.29
2024-08-06 18:52:21,14.93
2024-08-06 20:48:02,14.91
2024-08-06 22:43:44,14.43
2024-08-07 00:39:25,14.53
2024-08-07 02:35:07,14.49
2024-08-07 04:30:48,14.19
2024-08-07 06:26:30,14.15
2024-08-07 08:22:11,14.32
2024-08-07 10:17:53,14.03
2024-08-07 12:13:34,14.29
2024-08-07 14:09:16,14.41
2024-08-07 16:04:57,14.55
2024-08-07 18:00:39,14.66
2024-08-07 19:56:20,14.41
2024-08-07 21:52:02,14.18
2024-08-07 23:47:43,14.66
2024-08-08 01:43:25,14.78
2024-08-08 03:39:06,14.27
2024-08-08 05:34:48,14.07
2024-08-08 07:30:29,14.29
2024-08-08 09:26:11,14.39
2024-08-08 11:21:52,14.92
2024-08-08 13:17:34,14.74
2024-08-08 15:13:15,14.47
2024-08-08 17:08:57,15.23
2024-08-08 19:04:39,14.45
2024-08-08 21:00:20,15.03
2024-08-08 22:56:02,14.95
2024-08-09 00:51:43,14.91
2024-08-09 02:47:25,14.58
2024-08-09 04:43:06,14.49
2024-08-09 06:38:48,14.45
2024-08-09 08:34:29,14.79
2024-08-09 10:30:11,14.13
2024-08-09 12:25:52,14.34
2024-08-09 14:21:34,15.11
2024-08-09 16:17:15,14.7
2024-08-09 18:12:57,14.83
2024-08-09 20:08:38,13.96
2024-08-09 22:04:20,14.27
2024-08-10 00:00:01,14.56
2024-08-10 01:55:43,14.41
2024-08-10 03:51:24,13.94
2024-08-10 05:47:06,14.73
2024-08-10 07:42:47,14.86
2024-08-10 09:38:29,14.31
2024-08-10 11:34:10,14.75
2024-08-10 13:29:52,15.24
2024-08-10 15:25:33,15.04
2024-08-10 17:21:15,14.33
2024-08-10 19:16:56,13.99
2024-08-10 21:12:38,14.52
2024-08-10 23:08:19,15.37
2024-08-11 01:04:01,14.94
2024-08-11 02:59:42,14.41
2024-08-11 04:55:24,15.03
2024-08-11 06:51:05,14.88
2024-08-11 08:46:47,13.65
2024-08-11 10:42:28,14.83
2024-08-11 12:38:10,14.46
2024-08-11 14:33:52,14.06
2024-08-11 16:29:33,14.44
2024-08-11 18:25:15,14.57
2024-08-11 20:20:56,14.09
2024-08-11 22:16:38,14.36
2024-08-12 00:12:19,14.26
2024-08-12 02:08:01,14.71
2024-08-12 04:03:42,14.27
2024-08-12 05:59:24,13.71
2024-08-12 07:55:05,14.21
2024-08-12 09:50:47,14.01
2024-08-12 11:46:28,13.87
2024-08-12 13:42:10,14.86
2024-08-12 15:37:51,14.71
2024-08-12 17:33:33,14.0
2024-08-12 19:29:14,13.88
2024-08-12 21:24:56,14.35
2024-08-12 23:20:37,13.86
2024-08-13 01:16:19,14.27
2024-08-13 03:12:00,14.4
2024-08-13 05:07:42,14.49
2024-08-13 07:03:23,14.51
2024-08-13 08:59:05,14.06
2024-08-13 10:54:46,14.4
2024-08-13 12:50:28,14.88
2024-08-13 14:46:09,13.53
2024-08-13 16:41:51,14.5
2024-08-13 18:37:32,13.9
2024-08-13 20:33:14,14.93
2024-08-13 22:28:55,14.7
2024-08-14 00:24:37,14.67
2024-08-14 02:20:18,14.01
2024-08-14 04:16:00,14.46
2024-08-14 06:11:42,14.5
2024-08-14 08:07:23,13.4
2024-08-14 10:03:05,14.41
2024-08-14 11:58:46,14.6
2024-08-14 13:54:28,13.79
2024-08-14 15:50:09,14.59
2024-08-14 17:45:51,14.39
2024-08-14 19:41:32,14.91
2024-08-14 21:37:14,14.19
2024-08-14 23:32:55,14.42
2024-08-15 01:28:37,14.47
2024-08-15 03:24:18,13.21
2024-08-15 05:20:00,14.19
2024-08-15 07:15:41,14.37
2024-08-15 09:11:23,13.39
2024-08-15 11:07:04,14.6
2024-08-15 13:02:46,14.37
2024-08-15 14:58:27,14.37
2024-08-15 16:54:09,14.62
2024-08-15 18:49:50,14.17
2024-08-15 20:45:32,14.35
2024-08-15 22:41:13,14.68
2024-08-16 00:36:55,14.34
2024-08-16 02:32:36,13.58
2024-08-16 04:28:18,14.34
2024-08-16 06:23:59,14.34
2024-08-16 08:19:41,14.68
2024-08-16 10:15:22,14.18
2024-08-16 12:11:04,13.93
2024-08-16 14:06:45,13.93
2024-08-16 16:02:27,14.89
2024-08-16 17:58:08,14.43
2024-08-16 19:53:50,14.87
2024-08-16 21:49:32,14.93
2024-08-16 23:45:13,14.02
2024-08-17 01:40:55,13.97
2024-08-17 03:36:36,14.25
2024-08-17 05:32:18,14.55
2024-08-17 07:27:59,13.74
2024-08-17 09:23:41,14.48
2024-08-17 11:19:22,14.46
2024-08-17 13:15:04,13.85
2024-08-17 15:10:45,13.86
2024-08-17 17:06:27,14.48
2024-08-17 19:02:08,15.13
2024-08-17 20:57:50,14.18
2024-08-17 22:53:31,14.43
2024-08-18 00:49:13,14.04
2024-08-18 02:44:54,14.38
2024-08-18 04:40:36,14.03
2024-08-18 06:36:17,14.18
2024-08-18 08:31:59,15.26
2024-08-18 10:27:40,14.33
2024-08-18 12:23:22,13.66
2024-08-18 14:19:03,14.54
2024-08-18 16:14:45,14.73
2024-08-18 18:10:26,14.55
2024-08-18 20:06:08,14.21
2024-08-18 22:01:49,13.92
2024-08-18 23:57:31,13.93
2024-08-19 01:53:12,14.19
2024-08-19 03:48:54,14.12
2024-08-19 05:44:35,14.04
2024-08-19 07:40:17,14.75
2024-08-19 09:35:58,14.63
2024-08-19 11:31:40,14.77
2024-08-19 13:27:21,13.95
2024-08-19 15:23:03,13.9
2024-08-19 17:18:45,14.3
2024-08-19 19:14:26,14.43
2024-08-19 21:10:08,14.29
2024-08-19 23:05:49,14.41
2024-08-20 01:01:31,14.88
2024-08-20 02:57:12,14.16
2024-08-20 04:52:54,14.57
2024-08-20 06:48:35,14.46
2024-08-20 08:44:17,14.29
2024-08-20 10:39:58,14.55
2024-08-20 12:35:40,13.94
2024-08-20 14:31:21,13.86
2024-08-20 16:27:03,14.42
2024-08-20 18:22:44,13.59
2024-08-20 20:18:26,14.45
2024-08-20 22:14:07,13.8
2024-08-21 00:09:49,14.84
2024-08-21 02:05:30,14.08
2024-08-21 04:01:12,14.82
2024-08-21 05:56:53,14.15
2024-08-21 07:52:35,14.13
2024-08-21 09:48:16,14.58
2024-08-21 11:43:58,14.35
2024-08-21 13:39:39,14.21
2024-08-21 15:35:21,14.07
2024-08-21 17:31:02,14.08
2024-08-21 19:26:44,15.18
2024-08-21 21:22:25,13.56
2024-08-21 23:18:07,13.75
2024-08-22 01:13:48,14.69
2024-08-22 03:09:30,14.66
2024-08-22 05:05:11,13.85
2024-08-22 07:00:53,13.52
2024-08-22 08:56:35,14.73
2024-08-22 10:52:16,13.8
2024-08-22 12:47:58,14.02
2024-08-22 14:43:39,14.26
2024-08-22 16:39:21,13.79
2024-08-22 18:35:02,14.59
2024-08-22 20:30:44,14.23
2024-08-22 22:26:25,13.87
2024-08-23 00:22:07,13.89
2024-08-23 02:17:48,14.72
2024-08-23 04:13:30,14.09
2024-08-23 06:09:11,14.45
2024-08-23 08:04:53,14.2
2024-08-23 10:00:34,13.5
2024-08-23 11:56:16,14.5
2024-08-23 13:51:57,14.63
2024-08-23 15:47:39,14.94
2024-08-23 17:43:20,13.44
2024-08-23 19:39:02,12.94
2024-08-23 21:34:43,14.46
2024-08-23 23:30:25,13.96
2024-08-24 01:26:06,13.62
2024-08-24 03:21:48,14.23
2024-08-24 05:17:29,14.01
2024-08-24 07:13:11,13.68
2024-08-24 09:08:52,14.15
2024-08-24 11:04:34,14.41
2024-08-24 13:00:15,14.26
2024-08-24 14:55:57,14.26
2024-08-24 16:51:38,14.37
2024-08-24 18:47:20,13.51
2024-08-24 20:43:01,14.17
2024-08-24 22:38:43,14.28
2024-08-25 00:34:25,14.02
2024-08-25 02:30:06,13.84
2024-08-25 04:25:48,13.87
2024-08-25 06:21:29,14.06
2024-08-25 08:17:11,14.54
2024-08-25 10:12:52,14.78
2024-08-25 12:08:34,14.7
2024-08-25 14:04:15,13.55
2024-08-25 15:59:57,13.8
2024-08-25 17:55:38,14.44
2024-08-25 19:51:20,14.69
2024-08-25 21:47:01,13.79
2024-08-25 23:42:43,14.25
2024-08-26 01:38:24,13.71
2024-08-26 03:34:06,14.27
2024-08-26 05:29:47,13.9
2024-08-26 07:25:29,14.23
2024-08-26 09:21:10,13.67
2024-08-26 11:16:52,13.51
2024-08-26 13:12:33,15.4
2024-08-26 15:08:15,14.19
2024-08-26 17:03:56,15.01
2024-08-26 18:59:38,14.76
2024-08-26 20:55:19,13.5
2024-08-26 22:51:01,14.3
2024-08-27 00:46:42,13.63
2024-08-27 02:42:24,14.03
2024-08-27 04:38:05,13.39
2024-08-27 06:33:47,13.52
2024-08-27 08:29:28,13.8
2024-08-27 10:25:10,13.93
2024-08-27 12:20:51,14.16
2024-08-27 14:16:33,13.73
2024-08-27 16:12:14,14.21
2024-08-27 18:07:56,14.6
2024-08-27 20:03:38,14.25
2024-08-27 21:59:19,14.12
2024-08-27 23:55:01,14.28
2024-08-28 01:50:42,13.56
2024-08-28 03:46:24,14.51
2024-08-28 05:42:05,13.65
2024-08-28 07:37:47,14.75
2024-08-28 09:33:28,14.44
2024-08-28 11:29:10,14.35
2024-08-28 13:24:51,14.37
2024-08-28 15:20:33,14.13
2024-08-28 17:16:14,13.82
2024-08-28 19:11:56,13.76
2024-08-28 21:07:37,14.83
2024-08-28 23:03:19,14.17
2024-08-29 00:59:00,13.67
2024-08-29 02:54:42,14.33
2024-08-29 04:50:23,14.26
2024-08-29 06:46:05,13.99
2024-08-29 08:41:46,13.76
2024-08-29 10:37:28,14.41
2024-08-29 12:33:09,14.5
2024-08-29 14:28:51,14.25
2024-08-29 16:24:32,14.15
2024-08-29 18:20:14,13.81
2024-08-29 20:15:55,14.31
2024-08-29 22:11:37,13.86
2024-08-30 00:07:18,13.6
2024-08-30 02:03:00,14.56
2024-08-30 03:58:41,13.69
2024-08-30 05:54:23,13.35
2024-08-30 07:50:04,14.63
2024-08-30 09:45:46,13.41
2024-08-30 11:41:28,13.95
2024-08-30 13:37:09,13.67
2024-08-30 15:32:51,13.82
2024-08-30 17:28:32,15.0
2024-08-30 19:24:14,14.07
2024-08-30 21:19:55,14.25
2024-08-30 23:15:37,14.42
2024-08-31 01:11:18,13.83
2024-08-31 03:07:00,14.52
2024-08-31 05:02:41,14.24
2024-08-31 06:58:23,14.39
2024-08-31 08:54:04,13.8
2024-08-31 10:49:46,14.27
2024-08-31 12:45:27,14.09
2024-08-31 14:41:09,14.55
2024-08-31 16:36:50,13.88
2024-08-31 18:32:32,14.91
2024-08-31 20:28:13,14.23
2024-08-31 22:23:55,14.04
2024-09-01 00:19:36,13.98
2024-09-01 02:15:18,14.08
2024-09-01 04:10:59,13.83
2024-09-01 06:06:41,14.35
2024-09-01 08:02:22,14.08
2024-09-01 09:58:04,14.86
2024-09-01 11:53:45,13.91
2024-09-01 13:49:27,14.03
2024-09-01 15:45:08,13.91
2024-09-01 17:40:50,14.83
2024-09-01 19:36:31,13.5
2024-09-01 21:32:13,14.12
2024-09-01 23:27:54,14.21
2024-09-02 01:23:36,13.62
2024-09-02 03:19:17,15.13
2024-09-02 05:14:59,13.7
2024-09-02 07:10:41,14.08
2024-09-02 09:06:22,14.74
2024-09-02 11:02:04,13.92
2024-09-02 12:57:45,14.13
2024-09-02 14:53:27,13.93
2024-09-02 16:49:08,14.05
2024-09-02 18:44:50,14.5
2024-09-02 20:40:31,13.9
2024-09-02 22:36:13,13.01
2024-09-03 00:31:54,14.05
2024-09-03 02:27:36,14.08
2024-09-03 04:23:17,14.14
2024-09-03 06:18:59,13.99
2024-09-03 08:14:40,13.71
2024-09-03 10:10:22,13.96
2024-09-03 12:06:03,14.76
2024-09-03 14:01:45,14.04
2024-09-03 15:57:26,14.32
2024-09-03 17:53:08,13.64
2024-09-03 19:48:49,13.94
2024-09-03 21:44:31,13.66
2024-09-03 23:40:12,14.58
2024-09-04 01:35:54,13.43
2024-09-04 03:31:35,14.2
2024-09-04 05:27:17,14.18
2024-09-04 07:22:58,14.16
2024-09-04 09:18:40,13.11
2024-09-04 11:14:21,13.24
2024-09-04 13:10:03,14.09
2024-09-04 15:05:44,13.68
2024-09-04 17:01:26,13.79
2024-09-04 18:57:07,13.88
2024-09-04 20:52:49,13.63
2024-09-04 22:48:31,13.56
2024-09-05 00:44:12,14.04
2024-09-05 02:39:54,13.27
2024-09-05 04:35:35,13.83
2024-09-05 06:31:17,13.77
2024-09-05 08:26:58,14.03
2024-09-05 10:22:40,14.99
2024-09-05 12:18:21,13.64
2024-09-05 14:14:03,14.2
2024-09-05 16:09:44,14.13
2024-09-05 18:05:26,14.26
2024-09-05 20:01:07,13.95
2024-09-05 21:56:49,14.61
2024-09-05 23:52:30,14.31
2024-09-06 01:48:12,14.31
2024-09-06 03:43:53,13.46
2024-09-06 05:39:35,14.07
2024-09-06 07:35:16,13.82
2024-09-06 09:30:58,13.68
2024-09-06 11:26:39,13.78
2024-09-06 13:22:21,14.0
2024-09-06 15:18:02,14.21
2024-09-06 17:13:44,14.42
2024-09-06 19:09:25,14.4
2024-09-06 21:05:07,14.14
2024-09-06 23:00:48,14.05
2024-09-07 00:56:30,13.89
2024-09-07 02:52:11,13.92
2024-09-07 04:47:53,13.71
2024-09-07 06:43:34,13.85
2024-09-07 08:39:16,14.16
2024-09-07 10:34:57,14.63
2024-09-07 12:30:39,13.96
2024-09-07 14:26:21,13.69
2024-09-07 16:22:02,14.41
2024-09-07 18:17:44,13.22
2024-09-07 20:13:25,14.43
2024-09-07 22:09:07,13.44
2024-09-08 00:04:48,14.27
2024-09-08 02:00:30,13.82
2024-09-08 03:56:11,14.14
2024-09-08 05:51:53,14.84
2024-09-08 07:47:34,13.67
2024-09-08 09:43:16,13.61
2024-09-08 11:38:57,14.04
2024-09-08 13:34:39,14.62
2024-09-08 15:30:20,14.08
2024-09-08 17:26:02,14.03
2024-09-08 19:21:43,14.08
2024-09-08 21:17:25,13.61
2024-09-08 23:13:06,14.08
2024-09-09 01:08:48,13.84
2024-09-09 03:04:29,14.53
2024-09-09 05:00:11,14.32
2024-09-09 06:55:52,13.47
2024-09-09 08:51:34,13.89
2024-09-09 10:47:15,14.21
2024-09-09 12:42:57,13.61
2024-09-09 14:38:38,13.57
2024-09-09 16:34:20,13.81
2024-09-09 18:30:01,14.14
2024-09-09 20:25:43,14.41
2024-09-09 22:21:24,14.09
2024-09-10 00:17:06,14.98
2024-09-10 02:12:47,13.72
2024-09-10 04:08:29,14.29
2024-09-10 06:04:10,13.55
2024-09-10 07:59:52,14.64
2024-09-10 09:55:34,14.53
2024-09-10 11:51:15,14.28
2024-09-10 13:46:57,13.3
2024-09-10 15:42:38,14.27
2024-09-10 17:38:20,13.66
2024-09-10 19:34:01,14.17
2024-09-10 21:29:43,13.41
2024-09-10 23:25:24,14.1
2024-09-11 01:21:06,13.84
2024-09-11 03:16:47,13.67
2024-09-11 05:12:29,14.22
2024-09-11 07:08:10,13.96
2024-09-11 09:03:52,13.9
2024-09-11 10:59:33,14.28
2024-09-11 12:55:15,14.74
2024-09-11 14:50:56,14.09
2024-09-11 16:46:38,13.26
2024-09-11 18:42:19,13.36
2024-09-11 20:38:01,14.01
2024-09-11 22:33:42,14.39
2024-09-12 00:29:24,14.03
2024-09-12 02:25:05,14.18
2024-09-12 04:20:47,13.95
2024-09-12 06:16:28,14.36
2024-09-12 08:12:10,14.22
2024-09-12 10:07:51,13.57
2024-09-12 12:03:33,14.15
2024-09-12 13:59:14,13.36
2024-09-12 15:54:56,14.15
2024-09-12 17:50:37,13.86
2024-09-12 19:46:19,14.04
2024-09-12 21:42:00,14.1
2024-09-12 23:37:42,14.09
2024-09-13 01:33:24,14.53
2024-09-13 03:29:05,13.98
2024-09-13 05:24:47,14.04
2024-09-13 07:20:28,14.5
2024-09-13 09:16:10,14.73
2024-09-13 11:11:51,13.96
2024-09-13 13:07:33,13.76
2024-09-13 15:03:14,13.78
2024-09-13 16:58:56,14.15
2024-09-13 18:54:37,13.89
2024-09-13 20:50:19,13.27
2024-09-13 22:46:00,14.42
2024-09-14 00:41:42,14.29
2024-09-14 02:37:23,14.42
2024-09-14 04:33:05,14.5
2024-09-14 06:28:46,14.04
2024-09-14 08:24:28,14.07
2024-09-14 10:20:09,14.36
2024-09-14 12:15:51,13.48
2024-09-14 14:11:32,13.82
2024-09-14 16:07:14,13.94
2024-09-14 18:02:55,14.33
2024-09-14 19:58:37,13.75
2024-09-14 21:54:18,13.68
2024-09-14 23:50:00,13.79
2024-09-15 01:45:41,14.14
2024-09-15 03:41:23,13.93
2024-09-15 05:37:04,13.37
2024-09-15 07:32:46,13.45
2024-09-15 09:28:27,14.01
2024-09-15 11:24:09,14.02
2024-09-15 13:19:50,13.97
2024-09-15 15:15:32,13.77
2024-09-15 17:11:14,14.27
2024-09-15 19:06:55,14.1
2024-09-15 21:02:37,14.09
2024-09-15 22:58:18,14.1
2024-09-16 00:54:00,14.59
2024-09-16 02:49:41,13.54
2024-09-16 04:45:23,13.78
2024-09-16 06:41:04,13.81
2024-09-16 08:36:46,14.45
2024-09-16 10:32:27,13.8
2024-09-16 12:28:09,13.63
2024-09-16 14:23:50,13.91
2024-09-16 16:19:32,13.99
2024-09-16 18:15:13,14.43
2024-09-16 20:10:55,13.8
2024-09-16 22:06:36,13.67
2024-09-17 00:02:18,13.58
2024-09-17 01:57:59,13.81
2024-09-17 03:53:41,14.97
2024-09-17 05:49:22,14.1
2024-09-17 07:45:04,14.18
2024-09-17 09:40:45,13.94
2024-09-17 11:36:27,14.0
2024-09-17 13:32:08,14.26
2024-09-17 15:27:50,14.17
2024-09-17 17:23:31,14.08
2024-09-17 19:19:13,13.95
2024-09-17 21:14:54,13.8
2024-09-17 23:10:36,14.11
2024-09-18 01:06:17,13.97
2024-09-18 03:01:59,14.79
2024-09-18 04:57:40,14.36
2024-09-18 06:53:22,13.67
2024-09-18 08:49:03,13.47
2024-09-18 10:44:45,13.78
2024-09-18 12:40:27,13.51
2024-09-18 14:36:08,13.75
2024-09-18 16:31:50,13.55
2024-09-18 18:27:31,13.81
2024-09-18 20:23:13,13.81
2024-09-18 22:18:54,14.0
2024-09-19 00:14:36,13.85
2024-09-19 02:10:17,13.57
2024-09-19 04:05:59,14.42
2024-09-19 06:01:40,14.09
2024-09-19 07:57:22,13.72
2024-09-19 09:53:03,13.58
2024-09-19 11:48:45,13.35
2024-09-19 13:44:26,13.32
2024-09-19 15:40:08,14.35
2024-09-19 17:35:49,14.31
2024-09-19 19:31:31,13.7
2024-09-19 21:27:12,14.48
2024-09-19 23:22:54,14.18
2024-09-20 01:18:35,14.01
2024-09-20 03:14:17,14.27
2024-09-20 05:09:58,14.18
2024-09-20 07:05:40,13.99
2024-09-20 09:01:21,13.83
2024-09-20 10:57:03,13.89
2024-09-20 12:52:44,13.29
2024-09-20 14:48:26,13.61
2024-09-20 16:44:07,14.65
2024-09-20 18:39:49,13.6
2024-09-20 20:35:30,13.19
2024-09-20 22:31:12,14.29
2024-09-21 00:26:53,14.03
2024-09-21 02:22:35,14.05
2024-09-21 04:18:17,13.86
2024-09-21 06:13:58,14.29
2024-09-21 08:09:40,14.54
2024-09-21 10:05:21,13.72
2024-09-21 12:01:03,14.18
2024-09-21 13:56:44,14.37
2024-09-21 15:52:26,13.69
2024-09-21 17:48:07,14.53
2024-09-21 19:43:49,14.37
2024-09-21 21:39:30,13.43
2024-09-21 23:35:12,14.56
2024-09-22 01:30:53,13.45
2024-09-22 03:26:35,13.65
2024-09-22 05:22:16,14.2
2024-09-22 07:17:58,14.34
