country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,14,236.2,36.1
India,Gangavaram,Coal Berth 1,Dry Bulk,Coal,17.4,329.6,47.5
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Crude Oil,14.1,236.6,40.2
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Steam Coal,14.3,236.3,39.5
India,Paradip,Iron Ore Berth 3,Dry Bulk,Iron Ore,16,297.3,47.4
India,Visakhapatnam,East Quay Berth 7,Dry Bulk,Iron Ore,14.3,236.8,41.7
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Grain,14.3,248.9,39.7
India,Paradip,Oil Jetty 5,Liquid Bulk,Petroleum Products,13.8,255.3,45.6
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,10.3,197.5,32.5
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.8,234.1,40
India,Paradip,Coal Berth 1,Dry Bulk,Coking Coal,14.3,307.9,45.8
India,Dhamra,LPG Berth 4,Bulk Gases,LPG,12,219,35.5
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,14,242.1,35.5
India,Haldia,Haldia Dock Complex 6,Dry Bulk,Fertilizer,10.6,224.4,32.6
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Grain,14.4,242.9,39.8
India,Paradip,Iron Ore Berth 8,Dry Bulk,Iron Ore Pellets,16.2,303.6,44.3
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Iron Ore,14.4,239,39.8
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Crude Oil,13.9,240.1,39.5
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,13.7,240.3,35
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,22.8,374.8,65.5
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,15.7,278.8,41.9
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,14.1,246,36.1
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,11.6,248.3,40.3
India,Paradip,General Cargo Berth 3,Dry Bulk,Coal,14.4,304.1,46.7
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,11.9,254.5,39
India,Gangavaram,Iron Ore Berth 2,Dry Bulk,Iron Ore,17.9,326.9,49.4
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,13.7,248.6,43.3
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Limestone,15.9,275.8,41.6
India,Haldia,Oil Jetty 5,Liquid Bulk,Petroleum Products,11.2,226.4,33.5
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Fertilizer,10.8,219.9,32.5
India,Haldia,Oil Jetty 7,Liquid Bulk,Petroleum Products,10.9,217.9,36
India,Dhamra,LPG Berth 6,Bulk Gases,LPG,11.5,215.8,37.2
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Iron Ore,13.5,242.3,37
India,Paradip,Oil Jetty 1,Liquid Bulk,Petroleum Products,13.8,259,45.7
India,Haldia,Oil Jetty 7,Liquid Bulk,Petroleum Products,10.5,232.4,34.4
India,Haldia,Oil Jetty 6,Liquid Bulk,Chemicals,11.2,226.1,37.1
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,9.9,204.1,32.5
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.9,234.1,40
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Fertilizer,14.3,246.8,40.4
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Iron Ore,14.1,238.8,35.1
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Iron Ore,13.7,236.9,36.7
India,Haldia,Oil Jetty 7,Liquid Bulk,Chemicals,10.9,228.4,34.6
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Pellets,17.8,324.4,47.1
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,14.3,241.2,36.4
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Limestone,16.4,275.7,41.1
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Bauxite,15.6,286.9,40.9
India,Paradip,Iron Ore Berth 3,Dry Bulk,Iron Ore Pellets,16.1,298.8,48
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14,238.5,36.5
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,17.9,330,47.6
India,Visakhapatnam,East Quay Berth 6,Dry Bulk,Steam Coal,15,238,39.3
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Iron Ore,14.3,240.7,39.9
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Iron Ore,14.4,239.4,39.7
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Coal,13.9,242.7,36.3
India,Dhamra,General Cargo Berth 5,Dry Bulk,Grain,14.6,243.8,36.8
India,Dhamra,LPG Berth 1,Bulk Gases,LPG,12,219.1,36.3
India,Gangavaram,Iron Ore Berth 7,Dry Bulk,Iron Ore,18.4,321.3,47.1
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Limestone,16,278.4,42
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Iron Ore,14.7,243.5,39.2
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Crude Oil,14.2,236.3,40.9
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Iron Ore,12.5,242.4,38.9
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Crude Oil,13.6,255.2,41.8
India,Paradip,Coal Berth 5,Dry Bulk,Coking Coal,14.7,297.2,45.2
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Petroleum Products,14.1,260.2,40.3
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Steel,13.8,238.9,40.3
India,Paradip,Coal Berth 8,Dry Bulk,Thermal Coal,14,300,46.3
India,Gangavaram,Coal Berth 2,Dry Bulk,Coal,17.9,340.8,48.7
India,Gangavaram,Coal Berth 4,Dry Bulk,Coal,17.8,338.5,47.8
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,15.1,296.5,46.9
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Coal,13.8,237.1,36.3
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Grain,14.2,238.1,38.9
India,Paradip,General Cargo Berth 3,Dry Bulk,Coal,14.4,302.1,44.7
India,Paradip,Oil Jetty 5,Liquid Bulk,Petroleum Products,13.6,260.8,45.5
India,Dhamra,Coal Berth 1,Dry Bulk,Thermal Coal,18.2,327.3,48
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,10,202.7,32
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Iron Ore,10.6,223.6,32.8
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,22.8,369.5,64.5
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14.1,243.1,34.9
India,Visakhapatnam,Oil Handling Berth 3,Liquid Bulk,Petroleum Products,14.2,242.6,39.3
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,14.1,257.8,45.3
India,Paradip,Iron Ore Berth 8,Dry Bulk,Iron Ore Pellets,15.6,296.7,44.9
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Steel,14.6,235.9,40.9
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Crude Oil,13.9,242.8,40.3
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,16.6,272.3,40.6
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,11.7,248.1,41.9
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,18.4,333.5,48.8
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Iron Ore,10.8,227.5,31
India,Dhamra,Iron Ore Berth 7,Dry Bulk,Iron Ore,17.8,320,47.4
India,Paradip,General Cargo Berth 7,Dry Bulk,Fertilizer,14.4,305.8,46.5
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.4,223.2,32
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore Pellets,16.1,295.1,45.9
India,Paradip,Oil Jetty 5,Liquid Bulk,Petroleum Products,13.8,261.9,45.5
India,Paradip,General Cargo Berth 5,Dry Bulk,Grain,14.7,291.2,45.7
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,13.8,230.8,35.7
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.3,257.1,39.7
India,Haldia,Oil Jetty 6,Liquid Bulk,Chemicals,10.7,220.7,34.9
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,9.7,204.6,33.8
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Petroleum Products,14.1,245.3,39.7
India,Gopalpur,Dry Bulk Berth 1,Dry Bulk,Coal,14.3,233.5,35.5
India,Haldia,Oil Jetty 2,Liquid Bulk,Petroleum Products,11.1,227.1,34.6
India,Paradip,Oil Jetty 6,Liquid Bulk,Crude Oil,14.1,268.6,46.4
India,Dhamra,LPG Berth 4,Bulk Gases,LPG,12.1,224.5,36.1
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Minerals,13.7,230.6,36
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,12,255.5,40.1
India,Gangavaram,General Cargo Berth 7,Dry Bulk,Limestone,15.4,281.9,42.2
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,9.7,195.3,31.2
India,Paradip,Iron Ore Berth 2,Dry Bulk,Iron Ore,16.5,307.9,44.7
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,14.1,262.3,45.7
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Petroleum Products,14,244.9,41.4
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,14.4,239.3,39.5
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Iron Ore,13.4,238.9,35.7
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,23,372.8,64.9
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Crude Oil,13.9,245,41
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,14.4,237.5,36.2
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.8,238.5,40.2
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,14.8,241.7,38.3
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,13.9,250.8,35.6
India,Paradip,Oil Jetty 5,Liquid Bulk,Petroleum Products,13.8,257.7,46.7
India,Paradip,SPM Terminal 7,Liquid Bulk,Crude Oil,22.4,374.8,64.4
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Iron Ore,10.1,226.8,33.3
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,14.7,242.3,39.3
India,Paradip,Oil Jetty 8,Liquid Bulk,Petroleum Products,13.9,258.3,47.4
India,Paradip,Iron Ore Berth 7,Dry Bulk,Iron Ore Pellets,15.6,286.5,46.2
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Limestone,16.2,279.5,42.3
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Iron Ore,13.8,239.8,36.1
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Fertilizer,10.7,219,33.3
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Petroleum Products,14.1,256,40.3
India,Paradip,General Cargo Berth 5,Dry Bulk,Fertilizer,14.3,294.5,46.2
India,Dhamra,Iron Ore Berth 3,Dry Bulk,Pellets,17.1,323.2,45.7
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,13.7,238.3,37.7
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.8,201.5,31.5
India,Sagar-Sandheads,Liquid Bulk Terminal 3,Liquid Bulk,Crude Oil,14,243.5,43.1
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14,246,42.1
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,10.2,199,31.6
India,Dhamra,LPG Berth 2,Bulk Gases,LPG,11.9,218,35.6
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,13.9,240.4,36.3
India,Gangavaram,Iron Ore Berth 2,Dry Bulk,Iron Ore,18.3,325.2,47.9
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Petroleum Products,14.1,249.3,41.7
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,17.8,331.1,49.3
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.5,223.7,32.7
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,13.8,261.5,45.3
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.9,243.9,40
India,Visakhapatnam,Oil Handling Berth 8,Liquid Bulk,Petroleum Products,14.1,238.2,38.8
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Grain,14.2,251.7,41.1
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,23.3,374.8,65.9
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.5,246.9,41.8
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Crude Oil,13.9,241.6,40.3
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Iron Ore,14.1,238,40.2
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Grain,14.5,247.2,40.6
India,Haldia,Haldia Dock Complex 6,Dry Bulk,Fertilizer,10.4,217.8,32.4
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Coal,10.2,223.3,31
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.4,225.9,32.2
India,Paradip,Iron Ore Berth 8,Dry Bulk,Iron Ore Pellets,15.8,307.6,45.6
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.5,250.4,42.6
India,Visakhapatnam,East Quay Berth 3,Dry Bulk,Steam Coal,14.5,233.4,40.7
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Fertilizer,10.6,230.2,31
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,13.6,244.3,35.8
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Crude Oil,13.6,240,41.5
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Limestone,16.2,281.4,41.4
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Limestone,16.7,287.1,42.8
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,23.3,363.2,65.9
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,17.8,333.5,49.5
India,Gopalpur,Multipurpose Berth 7,Dry Bulk,Coal,14.3,238.2,37
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,14.1,231.6,36.3
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,18.1,333.7,47.7
India,Paradip,Coal Berth 3,Dry Bulk,Thermal Coal,14.2,305,45.1
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Coal,13.8,243.5,36.3
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.6,222.5,31.5
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,15.6,286.9,41.4
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Crude Oil,13.8,254.1,42.9
India,Gopalpur,Dry Bulk Berth 4,Dry Bulk,Iron Ore,13.9,236.4,38.1
India,Gopalpur,Dry Bulk Berth 8,Dry Bulk,Coal,14.2,237.6,36.2
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,18,326.2,47.7
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Fertilizer,10.8,219.3,33.4
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.5,224.7,32.9
India,Haldia,Oil Jetty 2,Liquid Bulk,Petroleum Products,11.2,235.3,34.5
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.6,237,39.2
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Grain,14.4,243,38.9
India,Paradip,General Cargo Berth 2,Dry Bulk,Fertilizer,14.7,298.6,44.2
India,Dhamra,Coal Berth 8,Dry Bulk,Coking Coal,18.5,332.3,47.5
India,Paradip,General Cargo Berth 3,Dry Bulk,Coal,14.5,301.9,46.9
India,Dhamra,Iron Ore Berth 4,Dry Bulk,Pellets,17.7,321.8,47.7
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,23,374.8,64
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Coal,13.8,236.7,35.8
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Iron Ore,12.1,252.3,39.5
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.2,238.5,41.1
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Coal,10.9,225.9,31.5
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.6,231.6,31.9
India,Paradip,Coal Berth 5,Dry Bulk,Thermal Coal,14.8,304.1,46.4
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,16.1,275.2,43.7
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Fertilizer,14.4,242.8,41.4
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Coal,10.5,221.2,32.3
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,18.1,334.4,46.1
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Petroleum Products,14.5,253.2,42.2
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Limestone,15.5,276.9,42
India,Dhamra,LPG Berth 8,Bulk Gases,LPG,12.2,217.3,36.2
India,Haldia,Oil Jetty 8,Liquid Bulk,Petroleum Products,11.1,215.9,34.6
India,Paradip,Oil Jetty 4,Liquid Bulk,Crude Oil,13.8,269.1,47.5
India,Paradip,Coal Berth 1,Dry Bulk,Coking Coal,14.4,300.1,48.1
India,Paradip,Iron Ore Berth 7,Dry Bulk,Iron Ore Pellets,15.7,303.8,46.2
India,Dhamra,LPG Berth 2,Bulk Gases,LPG,12.1,222.1,35.1
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,9.7,198.5,32.2
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,14.3,236,36.3
India,Visakhapatnam,Oil Handling Berth 3,Liquid Bulk,Crude Oil,13.6,244.2,37.5
India,Dhamra,General Cargo Berth 3,Dry Bulk,Grain,14.5,243.5,39.7
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,13.6,239.2,36.7
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.7,236,40.3
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Crude Oil,14,237.1,41.6
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12.3,243,40.2
India,Dhamra,Iron Ore Berth 1,Dry Bulk,Iron Ore,18.2,333.5,47.3
India,Haldia,Oil Jetty 8,Liquid Bulk,Petroleum Products,11,223.1,35
India,Gopalpur,Multipurpose Berth 7,Dry Bulk,Iron Ore,14.3,233.1,35.7
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,12.4,252.6,39
India,Dhamra,General Cargo Berth 5,Dry Bulk,Fertilizer,14.3,236,37.8
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,15.6,277.6,41.5
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,9.7,202.3,31.5
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,17.8,321.3,47.8
India,Paradip,SPM Terminal 1,Liquid Bulk,Crude Oil,23.2,354,65.3
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Iron Ore,12.3,249.2,40.5
India,Paradip,SPM Terminal 4,Liquid Bulk,Crude Oil,23.1,374.8,65.2
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Fertilizer,10.2,217.7,32.4
India,Visakhapatnam,East Quay Berth 4,Dry Bulk,Steam Coal,14.9,235.4,39.9
India,Dhamra,LPG Berth 6,Bulk Gases,LPG,11.6,217.8,37.3
India,Gangavaram,Iron Ore Berth 3,Dry Bulk,Iron Ore,17.9,326,46.3
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,10,196,31
India,Dhamra,General Cargo Berth 6,Dry Bulk,Grain,14.8,246.6,37.7
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Pellets,18.1,324.4,48.5
India,Gopalpur,Multipurpose Berth 7,Dry Bulk,Coal,13.9,243.2,35.4
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Fertilizer,14.5,230.9,39.4
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Fertilizer,14.1,245,39.8
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Iron Ore,10.5,212.8,32.8
India,Dhamra,LPG Berth 8,Bulk Gases,LPG,12.3,217.8,36
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,17.7,329.2,47.9
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,13.2,246.4,37.7
India,Gangavaram,General Cargo Berth 4,Dry Bulk,Bauxite,15.5,282.5,43.4
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Pellets,18.2,331.1,47.7
India,Paradip,Oil Jetty 4,Liquid Bulk,Petroleum Products,13.9,260.7,45.4
India,Paradip,Coal Berth 4,Dry Bulk,Coking Coal,14.6,303.6,45.3
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,13.7,250,35
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,13.9,244.9,42
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.3,246.9,42.3
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,9.7,203.9,31.8
India,Dhamra,Iron Ore Berth 6,Dry Bulk,Iron Ore,17.2,337.6,49.2
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Steel,14.1,245.8,39.8
India,Paradip,Oil Jetty 3,Liquid Bulk,Petroleum Products,14.1,259.5,45.5
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,18.5,325,48.3
India,Paradip,General Cargo Berth 2,Dry Bulk,Grain,14.1,302.4,46.7
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Coal,13.9,237.7,37
India,Paradip,Iron Ore Berth 3,Dry Bulk,Iron Ore,16.1,306.9,46.8
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.7,199.7,31.7
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,9.7,206.3,32.6
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Petroleum Products,14,253.8,41
India,Paradip,General Cargo Berth 3,Dry Bulk,Grain,14.3,301.5,48.4
India,Dhamra,Iron Ore Berth 2,Dry Bulk,Iron Ore,17.3,325.1,48.2
India,Dhamra,General Cargo Berth 7,Dry Bulk,Fertilizer,14.1,234.2,36.4
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,13.9,239.7,36.3
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Iron Ore,10.3,220,33.6
India,Gangavaram,Iron Ore Berth 7,Dry Bulk,Iron Ore,17.8,324.2,48.4
India,Paradip,Iron Ore Berth 5,Dry Bulk,Iron Ore,15.9,300.3,46.5
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Limestone,16.3,275.3,43.7
India,Paradip,SPM Terminal 4,Liquid Bulk,Crude Oil,23,374.8,64.8
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.1,252.6,41.1
India,Dhamra,LPG Berth 4,Bulk Gases,LPG,11.9,220.9,34.9
India,Paradip,Iron Ore Berth 5,Dry Bulk,Iron Ore,16.6,303.3,46.1
India,Visakhapatnam,Oil Handling Berth 1,Liquid Bulk,Petroleum Products,14.4,243.9,40.2
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Bauxite,15.7,287.4,42.3
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Grain,14.2,243.1,39.2
India,Paradip,General Cargo Berth 1,Dry Bulk,Fertilizer,14.8,297.9,46.2
India,Paradip,Coal Berth 5,Dry Bulk,Thermal Coal,14.9,300.5,45.6
India,Dhamra,General Cargo Berth 4,Dry Bulk,Fertilizer,14.6,242.9,38.4
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.1,244.5,42.5
India,Haldia,LPG Terminal 3,Bulk Gases,LPG,10.2,195.6,32.6
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,23.1,370.1,64
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.3,243.3,41.9
India,Haldia,Oil Jetty 1,Liquid Bulk,Petroleum Products,10.5,222.4,34
India,Gangavaram,Iron Ore Berth 3,Dry Bulk,Iron Ore,18.1,325.3,49.2
India,Dhamra,LPG Berth 7,Bulk Gases,LPG,11.5,218.1,35.6
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,17.5,333.1,46.9
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,14.2,238.3,39.7
India,Dhamra,LPG Berth 4,Bulk Gases,LPG,11.7,226.9,34.9
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,13.5,245.1,35.2
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Coal,14.3,240.1,35.5
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Steam Coal,13.9,248.7,39.6
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,10.1,197.4,33.1
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Crude Oil,13.5,242.7,39.4
India,Sagar-Sandheads,Liquid Bulk Terminal 3,Liquid Bulk,Crude Oil,13.8,248.6,41.4
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Coal,11.8,255.7,38.7
India,Dhamra,Iron Ore Berth 6,Dry Bulk,Pellets,18.2,326.6,47.8
India,Gangavaram,Iron Ore Berth 2,Dry Bulk,Iron Ore,18.1,311.8,49.2
India,Dhamra,LPG Berth 6,Bulk Gases,LPG,12.2,220.1,35.7
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Fertilizer,10.7,222.4,32.2
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,23.1,373.9,64
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,18,339.8,48.6
India,Dhamra,LPG Berth 5,Bulk Gases,LPG,11.9,223.8,37.2
India,Paradip,General Cargo Berth 3,Dry Bulk,Grain,14.8,295,45.6
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Limestone,16,286.3,40.9
India,Haldia,LPG Terminal 3,Bulk Gases,LPG,10.2,199.8,32.6
India,Dhamra,General Cargo Berth 4,Dry Bulk,Fertilizer,14.7,245.3,38
India,Paradip,Oil Jetty 6,Liquid Bulk,Crude Oil,14.1,256.2,46.5
India,Haldia,Oil Jetty 5,Liquid Bulk,Chemicals,11.1,223.1,34.8
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore Pellets,15.5,294.4,48.1
India,Gangavaram,Iron Ore Berth 7,Dry Bulk,Iron Ore,17.7,328.7,47
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,18.4,329.8,48.7
